date,state,positive,negative,pending,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsSource,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200814,VA,104838,1215434,439,1316037,1299,14776,268,,150,,13477,A+,8/13/2020 17:00,2020-08-13T17:00:00Z,08/13 13:00,2370,14776,2020-08-13T17:00:00Z,,121207,,100603,2255,115,1316037,,,,,,,,,,,,51,1216,12953,1320711,posNeg,14128,1320272,7,129,4b054a994c5ccc292140e9d6443971e2ae28cc3b,0,0,0,0,0,
20200814,VI,704,11295,19,11999,,,,,,,502,C,8/13/2020 23:55,2020-08-13T23:55:00Z,08/13 19:55,9,,2020-08-13T23:55:00Z,12018,,,,9,,,,,,,,,,,,,,78,22,327,12018,posNeg,349,11999,0,0,674f93f6118eec3fb4f116b52eaab269ed3f3882,0,0,0,0,0,
20200814,VT,1501,105916,,107417,13,,,,,,1321,B,8/14/2020 00:00,2020-08-14T00:00:00Z,08/13 20:00,58,,2020-08-14T00:00:00Z,,,,1501,58,,,107417,,,,,,,,,,,50,17,1493,107417,posNeg,1510,107417,0,0,6fe98dc7120922224f3bbafc1720b88e48a5118f,0,0,0,0,0,
20200814,WA,68234,1215907,,1284141,403,6182,,,58,,,B,8/13/2020 02:59,2020-08-13T02:59:00Z,08/12 22:59,1736,6182,2020-08-13T02:59:00Z,,,,68234,1736,,1284141,,,,,,,,,,,,53,623,13887,1284141,posNeg,14510,1284141,12,45,1be90e741a9e5546fe89f3ef852161c44745d46a,0,0,0,0,0,
20200814,WI,68681,1044613,239,1113294,336,5235,110,951,,,54181,A+,8/14/2020 00:00,2020-08-14T00:00:00Z,08/13 20:00,1032,5235,2020-08-14T00:00:00Z,,,,64227,1025,7,,1108840,,,,,,,,,,,55,1059,9418,1113533,posNeg,10477,1113294,7,65,e59ed598da2b688cd277bc7a97f475407bcbc801,0,0,0,0,0,
20200814,WV,8274,336426,,344700,135,,52,,18,,6144,B,8/14/2020 10:00,2020-08-14T10:00:00Z,08/14 06:00,157,,2020-08-14T10:00:00Z,344530,,,8104,156,1,,,14999,,,,,,,,,,54,123,5062,344700,posNeg,5185,344700,4,0,18533e53d3633cc09d00c528f63ca0a01f07a1fc,0,0,0,0,0,
20200814,WY,3183,56809,,59992,13,191,,,,,2641,B,8/14/2020 18:08,2020-08-14T18:08:00Z,08/14 14:08,30,191,2020-08-14T18:08:00Z,85877,2748,83128,2694,,,,59503,,,,,,,,,,,56,64,357,59992,posNeg,421,59992,0,2,b8bbd1b9749abc7d32ea8076f5b2bafce621f120,0,0,0,0,0,
20200813,AK,4750,289303,,294053,46,,,,3,,1360,A,8/13/2020 00:00,2020-08-13T00:00:00Z,08/12 20:00,27,,2020-08-13T00:00:00Z,294053,4662,289088,4750,27,,,,,,,,,,,,,,02,95,1376,294053,posNeg,1471,294053,0,0,b151cb350f7d8be4015ba1cbba27eeddc035ea74,0,0,0,0,0,
20200813,AL,105557,697005,,798501,1341,12456,,1292,,707,41523,B,8/13/2020 11:00,2020-08-13T11:00:00Z,08/13 07:00,1890,12456,2020-08-13T11:00:00Z,798501,,,101496,1821,69,,,,,,,,,,,,,01,771,6020,802562,posNeg,6715,802562,8,164,62fc63761e7549b338d051569a904ad02fc1ca89,0,0,0,0,0,
20200813,AR,51766,531714,,583480,473,3566,,,112,466,44602,A,8/13/2020 14:32,2020-08-13T14:32:00Z,08/13 10:32,582,3566,2020-08-13T14:32:00Z,583480,,531714,51766,,,,,,,,,,,,,7090,1085,05,652,9257,583480,posNeg,10612,583480,16,94,322f9acb082f3fdcaf8af427e1f33118bed6d934,0,0,0,0,0,
20200813,AS,0,1396,,1396,,,,,,,,C,8/5/2020 00:00,2020-08-05T00:00:00Z,08/04 20:00,0,,2020-08-05T00:00:00Z,1396,,,0,,,,,,,,,,,,,,,60,0,0,1396,posNeg,0,1396,0,0,c884b659809032d4be79a294af09edc261647bc3,0,0,0,0,0,
20200813,AZ,190794,867384,,1058178,1411,20503,497,,334,,26736,A+,8/13/2020 00:00,2020-08-13T00:00:00Z,08/12 20:00,4383,20503,2020-08-13T00:00:00Z,1056770,,,189386,4130,253,,,246800,,,,,,,,,,04,1351,12599,1058178,posNeg,13950,1058178,36,682,bfcd52bd3fb6b4bc78fe220e7fbc672c1f26cb6b,0,0,0,0,0,
20200813,CA,593141,8852352,,9445493,6424,,1826,,,,,B,8/13/2020 00:00,2020-08-13T00:00:00Z,08/12 20:00,10808,,2020-08-13T00:00:00Z,9445493,,,593141,,,,,,,,,,,,,,,06,7085,134941,9445493,posNeg,142026,9445493,160,0,222a96687355a0c6e92f27c9d1cbbd03d46c64c6,0,0,0,0,0,
20200813,CO,51756,554034,,825062,288,6685,,,,,5630,A,8/12/2020 01:59,2020-08-12T01:59:00Z,08/11 21:59,1756,6685,2020-08-12T01:59:00Z,,,,48262,,,825062,602296,146470,10053,136417,,,,,,,,08,315,4175,605790,totalTestEncountersViral,7640,605790,5,6,0ea1aabeba3097b38ddc2afacc9cc7d13064cbdf,0,0,0,0,0,
20200813,CT,50782,876553,,927335,63,11015,,,,,8809,B,8/12/2020 20:30,2020-08-12T20:30:00Z,08/12 16:30,4450,11015,2020-08-12T20:30:00Z,925327,,,48774,3566,884,,,,,,,,,,,,,09,76,7976,927335,posNeg,8052,927335,0,95,4766c19bdd4453448381d2e095942eaa906259bb,0,0,0,0,0,
20200813,DC,13024,216625,,229649,83,,24,,11,,10361,A+,8/12/2020 00:00,2020-08-12T00:00:00Z,08/11 20:00,594,,2020-08-12T00:00:00Z,,,,,,,229649,151074,,,,,,,,,,,11,65,2843,229649,posNeg,2908,229649,1,0,32678f76914be811aa4664b3c61806fbe4d649e2,0,0,0,0,0,
20200813,DE,15967,189661,,205628,37,,10,,,,8587,A+,8/12/2020 18:00,2020-08-12T18:00:00Z,08/12 14:00,593,,2020-08-12T18:00:00Z,,,,14968,524,69,,205628,,,,,,,,,,,10,268,3160,205628,posNeg,3428,205628,2,0,6543a427243a0ed0b6ef8d6726162968c2c3bda4,0,0,0,0,0,
20200813,FL,557137,3564981,3618,4122118,6325,32947,,,,,,A,8/12/2020 23:59,2020-08-12T23:59:00Z,08/12 19:59,9047,32947,2020-08-12T23:59:00Z,5497351,710087,4758626,557137,9047,,,4128584,408950,27323,381574,401862,26788,375046,,,,,12,6236,28303,4125736,posNeg,34539,4122118,149,598,2fa6a5abd9f220daf3ccd40cb12d51aeae92f37c,0,0,0,0,0,
20200813,GA,228668,1713942,,1942610,2807,21581,,3963,,,,A,8/13/2020 14:50,2020-08-13T14:50:00Z,08/13 10:50,4538,21581,2020-08-13T14:50:00Z,1942610,209150,1733460,228668,,,,,247048,17140,,,,,,,,,13,2515,23353,1942610,posNeg,25868,1942610,82,202,dd4dfecaf61e913f06e65d00d2df76f611022843,0,0,0,0,0,
20200813,GU,477,26203,,26680,8,,1,,,,343,A,8/13/2020 02:55,2020-08-13T02:55:00Z,08/12 22:55,5,,2020-08-13T02:55:00Z,26670,,,469,,,,26672,152,2,,,,,,,,,66,28,416,26680,posNeg,444,26680,0,0,65efc8207a1280e69292092d878ce9bf6e7229b7,0,0,0,0,0,
20200813,HI,4312,146275,,150587,132,267,33,,24,,1716,C,8/13/2020 16:28,2020-08-13T16:28:00Z,08/13 12:28,40,267,2020-08-13T16:28:00Z,194351,,,,,,,150233,,,,,,,,,,,15,354,0,150587,posNeg,354,150587,2,7,7dcd442fcab508bf79b26047ec934f5de1fa509c,0,0,0,0,0,
20200813,IA,50336,484477,,534813,261,,88,,25,,39320,A+,8/13/2020 00:00,2020-08-13T00:00:00Z,08/12 20:00,959,,2020-08-13T00:00:00Z,,,,50336,,,,538099,,,,43119,2896,40184,,,,,19,530,6135,534813,posNeg,6665,534813,8,0,05a24a65f68116e183185e03cd1fddccdb2cc519,0,0,0,0,0,
20200813,ID,26133,188480,,212898,216,1051,36,296,,,9850,A,8/12/2020 18:52,2020-08-12T18:52:00Z,08/12 14:52,246,1051,2020-08-12T18:52:00Z,212898,,,24418,221,25,,,,,,,,,,,,,16,538,1831,214613,posNeg,2299,214613,0,14,7029838b15673117d5893fd0dc178d66f50a8c9c,0,0,0,0,0,
20200813,IL,201727,3035380,,3237107,1628,,383,,127,,,A,8/13/2020 00:00,2020-08-13T00:00:00Z,08/12 20:00,7905,,2020-08-13T00:00:00Z,3235807,,,200427,7696,209,,,,,,,,,,,,,17,1834,44172,3237107,posNeg,46006,3237107,24,0,f928cf9731b37e08d285413754d6eb267f276226,0,0,0,0,0,
20200813,IN,77565,800405,,877970,991,9678,290,1975,86,,57209,A+,8/12/2020 23:59,2020-08-12T23:59:00Z,08/12 19:59,3105,9678,2020-08-12T23:59:00Z,1114002,,,,2898,207,,877970,,,,,,,,,,,18,1043,9933,877970,posNeg,10976,877970,19,0,0475c81398e470e56ecadd6619c30070febd4d20,0,0,0,0,0,
20200813,KS,32547,302016,,334563,357,1975,95,548,29,195,1367,A+,8/12/2020 10:00,2020-08-12T10:00:00Z,08/12 06:00,395,1975,2020-08-12T10:00:00Z,,,,,,,,334563,,,,,,,,,,,20,0,0,334563,posNeg,0,334563,0,0,4064ab44360ee1f3b401ed2d66b467ea7c559776,0,0,0,0,0,
20200813,KY,37686,649934,,684970,658,4116,140,1291,,,8965,B,8/13/2020 00:00,2020-08-13T00:00:00Z,08/12 20:00,796,4116,2020-08-13T00:00:00Z,684970,,,35036,791,5,,,44808,,,,,,,,584,,21,741,12104,687620,posNeg,12725,687620,6,25,5a1d53d0ad7e6a710103cf58cf20f4a310fe5bdf,0,0,0,0,0,
20200813,LA,135439,1480541,,1615980,1281,,,,196,,103512,A,8/13/2020 13:00,2020-08-13T13:00:00Z,08/13 09:00,4402,,2020-08-13T13:00:00Z,,,,135439,4279,123,,1615980,,,,,,,,,,,22,1135,16236,1615980,posNeg,17371,1615980,41,0,9cf6a6d6be8c8701b96ce991cc909ca530b01fd8,0,0,0,0,0,
20200813,MA,122319,1267661,,1821031,401,12131,61,,26,,100486,A+,8/13/2020 10:00,2020-08-13T10:00:00Z,08/13 06:00,8790,12131,2020-08-13T10:00:00Z,1821031,149968,,113517,8568,222,,1381178,,,,103573,,,63165,,,,25,319,27560,1389980,totalTestsViral,39483,1389980,21,22,1fb68e4353855057f4395a920388ff3abb9a05bc,0,0,0,0,0,
20200813,MD,98160,996934,,1095094,470,13463,111,,,,5962,A,8/13/2020 10:00,2020-08-13T10:00:00Z,08/13 06:00,3620,13463,2020-08-13T10:00:00Z,1527930,115312,,98160,3483,137,,1095094,,,,,,,,,,,24,776,15480,1095094,posNeg,16256,1095094,8,115,6721ce9bae16162101b6767fe32770e43ef7ca68,0,0,0,0,0,
20200813,ME,4089,198195,,202284,11,395,5,,3,,3592,A+,8/12/2020 23:59,2020-08-12T23:59:00Z,08/12 19:59,126,395,2020-08-12T23:59:00Z,201874,5165,196488,3679,125,1,,,9165,446,8706,,,,,,,,23,19,3147,202284,posNeg,3166,202284,0,1,b1554bd5565a03494f2f2102da7b0794653fcb22,0,0,0,0,0,
20200813,MI,99856,2122530,,2222386,713,,184,,90,,63636,A+,8/13/2020 00:00,2020-08-13T00:00:00Z,08/12 20:00,6555,,2020-08-13T00:00:00Z,2249441,126911,2122530,90392,6289,266,,,233568,,,,,,,,,,26,1167,39378,2222386,posNeg,40545,2222386,16,0,65927f0b75a83ab04ae83c3e9890c7db646fe5ce,0,0,0,0,0,
20200813,MN,62993,900103,,1203559,308,5742,154,1671,,,56346,A,8/12/2020 17:00,2020-08-12T17:00:00Z,08/12 13:00,1731,5742,2020-08-12T17:00:00Z,,,,62993,1685,46,1203559,963096,,,,,,,,,,,27,690,9621,963096,posNeg,15271,963096,7,31,445d8789e661672550e257da0298f646189a8a1d,0,0,0,0,0,
20200813,MO,63797,747560,,811357,882,,,,111,,,B,8/13/2020 00:00,2020-08-13T00:00:00Z,08/12 20:00,1325,,2020-08-13T00:00:00Z,1074461,74219,998356,63797,,,,811357,,,,63158,2412,60746,,,,,29,1267,11509,811357,posNeg,12776,811357,2,0,aef609672815a8c998e5b033caa5145aecee35fe,0,0,0,0,0,
20200813,MP,49,12252,,12301,,4,,,,,29,D,8/10/2020 17:54,2020-08-10T17:54:00Z,08/10 13:54,2,4,2020-08-10T17:54:00Z,14419,,,49,,,,12301,,,,,,,,,,,69,0,0,12301,posNeg,0,12301,0,0,cac86151805935a672b87aae8045c4ffc7e41ef0,0,0,0,0,0,
20200813,MS,69986,438440,,508426,1136,4847,318,,195,,49836,A+,8/12/2020 19:00,2020-08-12T19:00:00Z,08/12 15:00,2011,4847,2020-08-12T19:00:00Z,506353,,,68430,1942,69,,,17765,95,,,,,,,,,28,612,0,508426,posNeg,612,508426,22,53,3c4e4cd707e7a73881a4ace660ce42f6603dc4da,0,0,0,0,0,
20200813,MT,5407,192413,,197820,101,315,,,,,3937,C,8/12/2020 00:00,2020-08-12T00:00:00Z,08/11 20:00,81,315,2020-08-12T00:00:00Z,197820,,,5407,,,,,,,,,,,,,,,30,139,1645,197820,posNeg,1784,197820,1,14,312f9cd294453144a49cfdffd44fd21f43a61670,0,0,0,0,0,
20200813,NC,140824,1709865,,1850689,1070,,313,,,,116969,A+,8/13/2020 12:10,2020-08-13T12:10:00Z,08/13 08:10,2287,,2020-08-13T12:10:00Z,1850689,,,140824,2287,,,,,,,,,,,,,,37,1763,25643,1850689,posNeg,27406,1850689,38,0,1f470b1c8b9011e370b4cbc61406114c8c6a153c,0,0,0,0,0,
20200813,ND,8164,166869,,368309,59,445,,,,,6953,C,8/13/2020 00:00,2020-08-13T00:00:00Z,08/12 20:00,105,445,2020-08-13T00:00:00Z,379868,,,8164,101,4,368309,172570,7896,282,7614,,,,,,,,38,200,1820,175033,totalTestEncountersViral,6758,175033,1,5,58a4350f46ae6c5d1aceaffb77955ecd294bf2d3,0,0,0,0,0,
20200813,NE,29244,280400,,309644,152,1880,,,,,21463,A,8/12/2020 20:30,2020-08-12T20:30:00Z,08/12 16:30,356,1880,2020-08-12T20:30:00Z,,,,29244,,,,309938,,,,,,,,,,,31,214,968,309644,posNeg,1182,309644,5,0,8460eda0a74cebcc8d2ca535eae7730ca3e4b8e5,0,0,0,0,0,
20200813,NH,6921,174695,,272051,15,705,,214,,,6190,B,8/13/2020 09:00,2020-08-13T09:00:00Z,08/13 05:00,422,705,2020-08-13T09:00:00Z,272051,,,6921,,,,181616,28887,,,28351,,,,,,,33,34,1131,181616,posNeg,4431,181616,2,0,b190ee1d66bf06b2dc7a0fbd72d64f811ca7d3ff,0,0,0,0,0,
20200813,NJ,186594,2217096,,2403690,545,22125,103,,28,,33223,A+,8/13/2020 00:00,2020-08-13T00:00:00Z,08/12 20:00,15841,22125,2020-08-13T00:00:00Z,2403690,,,186594,14054,1787,,,,,,,,,,,,,34,656,27018,2403690,posNeg,27674,2403690,8,29,940137d5db4db37c6f4377c461d0c097eb146a6b,0,0,0,0,0,
20200813,NM,22816,622007,,644823,119,2907,,,,,9744,B,8/12/2020 17:50,2020-08-12T17:50:00Z,08/12 13:50,695,2907,2020-08-12T17:50:00Z,644823,,,22816,,,,,,,,,,,,,,,35,173,4313,644823,posNeg,4486,644823,2,10,71ffe4e3b07291a2e593f692c3798a07b4aaeaa1,0,0,0,0,0,
20200813,NV,58650,474494,,533144,982,,260,,174,,1393,A+,8/13/2020 02:59,2020-08-13T02:59:00Z,08/12 22:59,1030,,2020-08-13T02:59:00Z,727283,,,58650,,,,533281,,,,,,,,,,,32,602,5007,533144,posNeg,5609,533144,34,0,176901d2b64cccb52c90e4df844081459fa941ec,0,0,0,0,0,
20200813,NY,423440,6392941,,6816381,555,89995,124,,56,,73907,A,8/12/2020 23:59,2020-08-12T23:59:00Z,08/12 19:59,25228,89995,2020-08-12T23:59:00Z,,,,423440,,,6816381,,,,,,,,,,,,36,737,87163,6816381,posNeg,87900,6816381,10,0,8c613516a7f353a5026fa0141ac76f486aae5606,0,0,0,0,0,
20200813,OH,105426,1647881,,1753307,952,12023,329,2743,178,,83642,B,8/13/2020 14:00,2020-08-13T14:00:00Z,08/13 10:00,3755,12023,2020-08-13T14:00:00Z,1747737,,,99856,3481,274,,,,,,,,,,,,,39,1178,23749,1753307,posNeg,24927,1753307,21,122,a431a4dd5f0d194fbe82742db9bff36d06b64ac2,0,0,0,0,0,
20200813,OK,46103,685169,,731272,600,3901,253,,,,38655,A+,8/13/2020 00:00,2020-08-13T00:00:00Z,08/12 20:00,638,3901,2020-08-13T00:00:00Z,739287,52741,685169,46103,,,,,62502,2446,,,,,,,,,40,705,8460,731272,posNeg,9165,731272,11,59,125c512dab1553b88e94dbf083da6c74d66864fe,0,0,0,0,0,
20200813,OR,22300,444963,,467263,232,1853,57,,22,,4282,A+,8/13/2020 03:01,2020-08-13T03:01:00Z,08/12 23:01,383,1853,2020-08-13T03:01:00Z,,,444963,21141,,,,466104,,,,,,,,,,,41,278,4443,467263,posNeg,4721,467263,8,8,07ba3d6101f83ef2f23503a0ae17d2ca844a995d,0,0,0,0,0,
20200813,PA,122121,1288873,,1410994,601,,,,99,,95254,A+,8/13/2020 00:00,2020-08-13T00:00:00Z,08/12 20:00,7409,,2020-08-13T00:00:00Z,,,,118731,,,,1407604,,,,,,,,,,,42,991,16897,1410994,posNeg,17888,1410994,24,0,8eb2b093fcb09806cfe747658e48b57caae309fa,0,0,0,0,0,
20200813,PR,24446,305972,,330418,466,,80,,57,,,B,8/13/2020 00:00,2020-08-13T00:00:00Z,08/12 20:00,306,,2020-08-13T00:00:00Z,310546,7002,303412,10279,182,124,,,,14167,,,,,,,,,72,372,0,330418,posNeg,372,330418,11,0,ecae625d0927215dcf2b1690548b8585ebe52caa,0,0,0,0,0,
20200813,RI,20240,208234,,416203,80,2341,10,,4,,1943,A+,8/13/2020 12:00,2020-08-13T12:00:00Z,08/13 08:00,1019,2341,2020-08-13T12:00:00Z,,28909,387294,20240,,,416203,228474,,,,,,,,,,,44,111,2230,228474,totalTestEncountersViral,4154,228474,1,5,af3afd39b2c7db54a40b9bae7ad1b0cb1d09b15a,0,0,0,0,0,
20200813,SC,103909,702119,,806028,1322,6482,323,,201,,40837,A+,8/12/2020 23:59,2020-08-12T23:59:00Z,08/12 19:59,2186,6482,2020-08-12T23:59:00Z,805170,130613,674577,103051,2089,97,,,56730,4168,52562,,,,,,,,45,935,5004,806028,posNeg,5939,806028,42,0,10e333a993beebd0ef0a20cca368642d40b70574,0,0,0,0,0,
20200813,SD,9897,114873,,124770,56,896,,,,,8691,A,8/12/2020 14:00,2020-08-12T14:00:00Z,08/12 10:00,148,896,2020-08-12T14:00:00Z,158396,,,,,,,124770,,,,,,,,,,,46,82,1060,124770,posNeg,1142,124770,1,4,b9574d4ae4c0d65b8c7f96bcc1047663b853e961,0,0,0,0,0,
20200813,TN,128511,1659210,,1787721,1312,5648,426,,191,,89151,A,8/13/2020 15:00,2020-08-13T15:00:00Z,08/13 11:00,1313,5648,2020-08-13T15:00:00Z,1785646,151925,1633721,126436,1273,40,,,,,,,,,,,,,47,2118,25911,1787721,posNeg,28029,1787721,24,94,1d9f08099e9a757de0fb41f6d59783f3ff5e245f,0,0,0,0,0,
20200813,TX,513575,3717188,,4230763,6879,,2435,,,,375760,A,8/13/2020 17:30,2020-08-13T17:30:00Z,08/13 13:30,9289,,2020-08-13T17:30:00Z,4230763,,,513575,,,,,302012,20800,,,,,,,16699,2562,48,6755,117648,4230763,posNeg,124403,4230763,255,0,cb484a303c06ab14023c085633c645f65d28214a,0,0,0,0,0,
20200813,UT,45424,539232,,584656,206,2721,74,694,,281,35817,A+,8/13/2020 10:46,2020-08-13T10:46:00Z,08/13 06:46,353,2721,2020-08-13T10:46:00Z,709307,,,45424,,,,584656,,,,,,,1933,653,2340,702,49,334,3113,584656,posNeg,3447,584656,2,25,b75588cdc39f6939222ff6ea25dac33ca2b1ebb1,0,0,0,0,0,
20200813,VA,103622,1202481,390,1301909,1258,14647,289,,141,,13389,A+,8/12/2020 17:00,2020-08-12T17:00:00Z,08/12 13:00,2363,14647,2020-08-12T17:00:00Z,,120124,,99428,2248,115,1301909,,,,,,,,,,,,51,1101,17446,1306493,posNeg,18500,1306103,11,119,583c4e0292a51a2c5a193fb70d2b669a22379b1d,0,0,0,0,0,
20200813,VI,682,10968,10,11650,,,,,,,476,C,8/13/2020 06:27,2020-08-13T06:27:00Z,08/13 02:27,9,,2020-08-13T06:27:00Z,11660,,,,9,,,,,,,,,,,,,,78,43,190,11660,posNeg,233,11650,0,0,598a5bc1bf4136b360ca0eb9655a803135524797,0,0,0,0,0,
20200813,VT,1484,104423,,105907,14,,,,,,1310,B,8/13/2020 00:00,2020-08-13T00:00:00Z,08/12 20:00,58,,2020-08-13T00:00:00Z,,,,1484,58,,,105907,,,,,,,,,,,50,6,828,105907,posNeg,834,105907,0,0,4ca55cbdee79dc98dca033e66517aaf61c87dc26,0,0,0,0,0,
20200813,WA,67611,1202020,,1269631,395,6137,,,40,,,B,8/11/2020 02:59,2020-08-11T02:59:00Z,08/10 22:59,1724,6137,2020-08-11T02:59:00Z,,,,67611,1724,,1269631,,,,,,,,,,,,53,606,14511,1269631,posNeg,15117,1269631,8,35,30188e3e3636a10b993b031f49a8a171a4370dab,0,0,0,0,0,
20200813,WI,67622,1035195,221,1102817,364,5170,111,942,,,53239,A+,8/13/2020 00:00,2020-08-13T00:00:00Z,08/12 20:00,1025,5170,2020-08-13T00:00:00Z,,,,63206,1018,7,,1098401,,,,,,,,,,,55,968,11472,1103038,posNeg,12440,1102817,7,45,2b76621f9bdbf740169ef77572466daa8fa3a56f,0,0,0,0,0,
20200813,WV,8151,331364,,339515,128,,46,,16,,6045,B,8/13/2020 10:00,2020-08-13T10:00:00Z,08/13 06:00,153,,2020-08-13T10:00:00Z,339349,,,7985,152,1,,,14935,,,,,,,,,,54,143,4133,339515,posNeg,4276,339515,0,0,d33923b737e34490c0325931097a59e5acfab4db,0,0,0,0,0,
20200813,WY,3119,56452,,59571,14,189,,,,,2601,B,8/13/2020 17:51,2020-08-13T17:51:00Z,08/13 13:51,30,189,2020-08-13T17:51:00Z,85285,2643,82641,2627,,,,59079,,,,,,,,,,,56,33,207,59571,posNeg,240,59571,1,2,e2af98c675551e2b2868dca0c8f93bbc4fd6a69e,0,0,0,0,0,
20200812,AK,4655,287927,,292582,39,,,,3,,1359,A,8/12/2020 00:00,2020-08-12T00:00:00Z,08/11 20:00,27,,2020-08-12T00:00:00Z,292582,4646,287633,4655,27,,,,,,,,,,,,,,02,66,1772,292582,posNeg,1838,292582,1,0,4d5b6c755f45fcb1e63efb2713c2e858961eaf89,0,0,0,0,0,
20200812,AL,104786,690985,,791786,1386,12292,,1282,,700,41523,B,8/12/2020 11:00,2020-08-12T11:00:00Z,08/12 07:00,1882,12292,2020-08-12T11:00:00Z,791786,,,100801,1814,68,,,,,,,,,,,,,01,935,11147,795771,posNeg,12022,795771,35,222,87b4adec1be17d650e997d98f9af3688d571c9a5,0,0,0,0,0,
20200812,AR,51114,522457,,572868,486,3472,,,113,455,42998,A,8/12/2020 14:40,2020-08-12T14:40:00Z,08/12 10:40,566,3472,2020-08-12T14:40:00Z,572868,,522457,51114,,,,,,,,,,,,,7090,1085,05,703,0,573571,posNeg,0,573571,0,71,1b17c798f38cb05db5704ba0e9ce4d053572b74b,0,0,0,0,0,
20200812,AS,0,1396,,1396,,,,,,,,C,7/24/2020 00:00,2020-07-24T00:00:00Z,07/23 20:00,0,,2020-07-24T00:00:00Z,1396,,,0,,,,,,,,,,,,,,,60,0,0,1396,posNeg,0,1396,0,0,f70f31d7591d13af3ea6a26793a5c00a44eb2ee7,0,0,0,0,0,
20200812,AZ,189443,854785,,1044228,1469,19821,519,,328,,26418,A+,8/12/2020 00:00,2020-08-12T00:00:00Z,08/11 20:00,4347,19821,2020-08-12T00:00:00Z,1042838,,,188053,4095,252,,,241948,,,,,,,,,,04,706,6247,1044228,posNeg,6953,1044228,148,529,96e0ab1f03cbfef129343374ed777267ed703854,0,0,0,0,0,
20200812,CA,586056,8717411,,9303467,6647,,1873,,,,,B,8/11/2020 00:00,2020-08-11T00:00:00Z,08/10 20:00,10648,,2020-08-11T00:00:00Z,9303467,,,586056,,,,,,,,,,,,,,,06,11645,105543,9303467,posNeg,117188,9303467,180,0,ffe924583c8cca6911baa2112469181c6d0020e8,0,0,0,0,0,
20200812,CO,51441,549859,,817422,315,6679,,,,,5608,A,8/11/2020 01:59,2020-08-11T01:59:00Z,08/10 21:59,1751,6679,2020-08-11T01:59:00Z,,,,48008,,,817422,597867,145694,9992,135702,,,,,,,,08,402,3716,601300,totalTestEncountersViral,7146,601300,5,52,3050884f5e23b3a4463060021686ce42ce9c1c27,0,0,0,0,0,
20200812,CT,50706,868577,,919283,58,10920,,,,,8721,B,8/11/2020 20:30,2020-08-11T20:30:00Z,08/11 16:30,4450,10920,2020-08-11T20:30:00Z,917282,,,48705,3566,884,,,,,,,,,,,,,09,22,7962,919283,posNeg,7984,919283,6,0,1d5a1320a623c4edaa9a36e961c4100680437a15,0,0,0,0,0,
20200812,DC,12959,213782,,226741,85,,25,,11,,10300,A+,8/11/2020 00:00,2020-08-11T00:00:00Z,08/10 20:00,593,,2020-08-11T00:00:00Z,,,,,,,226741,149644,,,,,,,,,,,11,63,1929,226741,posNeg,1992,226741,0,0,4723b3d9cf0498495ed2bc5aec55902a3965b046,0,0,0,0,0,
20200812,DE,15699,186501,,202200,35,,13,,,,8519,A+,8/11/2020 18:00,2020-08-11T18:00:00Z,08/11 14:00,591,,2020-08-11T18:00:00Z,,,,14700,521,70,,202200,,,,,,,,,,,10,0,0,202200,posNeg,0,202200,0,0,bda8bb1cfa255dc3822960d2d4f85f6e00feff5d,0,0,0,0,0,
20200812,FL,550901,3536678,3529,4087579,6551,32349,,,,,,A,8/11/2020 23:59,2020-08-11T23:59:00Z,08/11 19:59,8898,32349,2020-08-11T23:59:00Z,5438795,701395,4709452,550901,8898,,,4093972,408950,27323,381574,401862,26788,375046,,,,,12,8109,30195,4091108,posNeg,38304,4087579,213,599,a61b61e55e57a9326a69d97896b47f4ab5d53261,0,0,0,0,0,
20200812,GA,226153,1690589,,1916742,2865,21379,,3929,,,,A,8/12/2020 14:50,2020-08-12T14:50:00Z,08/12 10:50,4456,21379,2020-08-12T14:50:00Z,1916742,206894,1709848,226153,,,,,245877,17025,,,,,,,,,13,3565,17692,1916742,posNeg,21257,1916742,105,348,66afd977ae9fc863d8a4a2be27c7c9ae4accf23d,0,0,0,0,0,
20200812,GU,449,25787,,26236,7,,1,,,,341,A,8/12/2020 00:15,2020-08-12T00:15:00Z,08/11 20:15,5,,2020-08-12T00:15:00Z,26226,,,441,,,,26228,151,2,,,,,,,,,66,15,605,26236,posNeg,620,26236,0,0,d35111e0b28ed3f5cebe7adadd1b390ff001eb7b,0,0,0,0,0,
